Catsup, low sodium|101|1.04|0.1|27.4|20.0|281
Mushrooms, enoki, raw|37.0|2.66|0.29|7.81|3.0|359
Peppers, sweet, yellow, raw|27.0|1.0|0.21|6.32|2.0|212
Tomatoes, sun-dried, packed in oil, drained|213|5.06|14.1|23.3|266|1560.0
Fennel, bulb, raw|31.0|1.24|0.2|7.3|52.0|414
Pickle relish, hamburger|129|0.63|0.54|34.5|1100.0|76.0
Arugula, raw|25.0|2.58|0.66|3.65|27.0|369
Nopales, cooked, without salt|15.0|1.35|0.05|3.28|20.0|195
Cauliflower, green, raw|31.0|2.95|0.3|6.09|23.0|300
Cauliflower, green, cooked, no salt added|32.0|3.04|0.31|6.28|23.0|278
Cauliflower, green, cooked, with salt|32.0|3.04|0.31|6.28|259|278
Broccoli, chinese, cooked|22.0|1.14|0.72|3.81|7.0|261
Grape leaves, canned|69.0|4.27|1.97|11.7|2850.0|29.0
Pepper, banana, raw|27.0|1.66|0.45|5.35|13.0|256
Peppers, serrano, raw|32.0|1.74|0.44|6.7|10.0|305
Peppers, ancho, dried|281|11.9|8.2|51.4|43.0|2410.0
Pickles, chowchow, with cauliflower onion mustard, sweet|121|1.5|0.9|26.6|527|200
Epazote, raw|32.0|0.33|0.52|7.44|43.0|633
Fireweed, leaves, raw|103|4.71|2.75|19.2|34.0|494
Malabar spinach, cooked|23.0|2.98|0.78|2.71|55.0|256
Yautia (tannier), raw|98.0|1.46|0.4|23.6|21.0|598
Mushrooms, white, microwaved|35.0|3.91|0.46|6.04|17.0|488
Mushrooms, maitake, raw|31.0|1.94|0.19|6.97|1.0|204
Broccoli, chinese, raw|26.0|1.2|0.76|4.67|7.0|274
Fiddlehead ferns, raw|34.0|4.55|0.4|5.54|1.0|370
Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)|607|18.0|56.4|17.9|1.0|459
Seeds, watermelon seed kernels, dried|557|28.3|47.4|15.3|99.0|648
Nuts, chestnuts, japanese, dried|360|5.25|1.24|81.4|34.0|768
Nuts, coconut milk, frozen (liquid expressed from grated meat and water)|202|1.61|20.8|5.58|12.0|232
Seeds, sesame butter, tahini, from raw and stone ground kernels|570|17.8|48.0|26.2|74.0|414
Nuts, formulated, wheat-based, all flavors except macadamia, without salt|647|13.1|62.3|20.8|91.0|320
Seeds, sesame seed kernels, dried (decorticated)|631|20.4|61.2|11.7|47.0|370
Nuts, chestnuts, japanese, raw|154|2.25|0.53|34.9|14.0|329
Seeds, flaxseed|534|18.3|42.2|28.9|30.0|813
Seeds, pumpkin and squash seed kernels, roasted, with salt added|574|29.8|49.0|14.7|256|788
Seeds, sesame seed kernels, toasted, with salt added (decorticated)|567|17.0|48.0|26.0|588|406
Seeds, sunflower seed kernels from shell, dry roasted, with salt added|546|19.3|49.8|15.3|6010.0|850
Seeds, sunflower seed kernels, dry roasted, with salt added|582|19.3|49.8|24.1|655|850
Nuts, almonds, oil roasted, with salt added|607|21.2|55.2|17.7|339|699
Nuts, almonds, oil roasted, with salt added, smoke flavor|607|21.4|55.9|17.9|548|679
Nuts, cashew nuts, dry roasted, with salt added|574|15.3|46.4|32.7|640|565
Nuts, cashew nuts, oil roasted, with salt added|581|16.8|47.8|30.2|308|632
Nuts, mixed nuts, oil roasted, without peanuts, with salt added|615|15.5|56.2|22.3|306|544
Nuts, pecans, dry roasted, with salt added|710|9.5|74.3|13.6|383|424
Nuts, pecans, oil roasted, with salt added|715|9.2|75.2|13.0|393|392
Nuts, pistachio nuts, dry roasted, with salt added|569|21.0|45.8|27.6|428|1010.0
Nuts, mixed nuts, oil roasted, with peanuts, lightly salted|607|20.0|54.0|21.0|161|632
Nuts, mixed nuts, oil roasted, without peanuts, lightly salted|607|17.9|50.0|25.0|143|714
Beef, grass-fed, strip steaks, lean only, raw|117|23.1|2.69|0.0|55.0|342
Beef, carcass, separable lean and fat, choice, raw|291|17.3|24.0|0.0|59.0|267
Beef, carcass, separable lean and fat, select, raw|278|17.5|22.6|0.0|59.0|271
Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised|280|29.0|17.4|0.0|49.0|237
Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, raw|165|21.2|8.29|0.0|54.0|330
Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|263|27.0|16.4|0.0|70.0|337
Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, broiled|202|27.6|9.31|0.0|53.0|326
Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, cooked, broiled|265|26.6|16.8|0.0|53.0|326
Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, raw|161|20.1|8.3|0.0|63.0|373
Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, cooked, broiled|205|28.9|9.01|0.0|60.0|363
Beef, rib, shortribs, separable lean and fat, choice, raw|390|14.4|36.2|0.4|49.0|232
Beef, brisket, flat half, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|221|32.2|9.24|0.0|52.0|254
Beef, shank crosscuts, separable lean only, trimmed to 1/4" fat, choice, raw|128|21.8|3.85|0.0|63.0|387
Beef, shank crosscuts, separable lean only, trimmed to 1/4" fat, choice, cooked, simmered|201|33.7|6.36|0.0|64.0|447
Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8" fat, choice, raw|161|22.1|7.39|0.0|56.0|276
Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised|216|30.5|10.5|0.0|65.0|306
Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw|140|21.1|6.07|0.31|81.0|369
Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, choice, raw|145|21.2|6.51|0.39|80.0|361
Beef, ground, patties, frozen, cooked, broiled|295|23.0|21.8|0.0|77.0|305
Beef, variety meats and by-products, heart, cooked, simmered|165|28.5|4.73|0.15|59.0|219
Beef, variety meats and by-products, kidneys, raw|99.0|17.4|3.09|0.29|182|262
Beef, variety meats and by-products, kidneys, cooked, simmered|158|27.3|4.65|0.0|94.0|135
Beef, variety meats and by-products, liver, raw|135|20.4|3.63|3.89|69.0|313
Beef, variety meats and by-products, pancreas, raw|235|15.7|18.6|0.0|67.0|276
Beef, variety meats and by-products, pancreas, cooked, braised|271|27.1|17.2|0.0|60.0|246
Beef, variety meats and by-products, spleen, raw|105|18.3|3.0|0.0|85.0|429
Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0" fat, choice, cooked, grilled|211|29.2|9.52|0.0|59.0|367
Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0" fat, select, cooked, grilled|189|30.0|6.74|0.0|58.0|375
Beef, top sirloin, steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled|212|29.3|9.67|0.0|61.0|368
Beef, top sirloin, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, broiled|219|29.0|10.5|0.0|58.0|355
Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled|276|24.0|19.3|0.0|65.0|299
Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0" fat, USDA choice, cooked, broiled|283|23.6|20.2|0.0|65.0|278
Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0" fat, USDA select, cooked, broiled|267|24.5|18.0|0.0|65.0|330
Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8" fat, all grades, raw|155|22.3|6.6|0.0|51.0|274
Beef, short loin, porterhouse steak, separable lean only, trimmed to 0" fat, select, cooked, broiled|194|26.9|8.81|0.0|69.0|367
Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled|247|24.2|15.9|0.0|67.0|302
Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0" fat, USDA choice, cooked, broiled|258|24.0|17.3|0.0|67.0|300
Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0" fat, USDA select, cooked, broiled|230|24.4|14.0|0.0|68.0|305
Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8" fat, select, cooked, grilled|206|28.4|9.35|0.0|66.0|304
Beef, short loin, t-bone steak, separable lean only, trimmed to 0" fat, select, cooked, broiled|177|26.0|7.36|0.0|71.0|327
Beef, brisket, flat half, separable lean only, trimmed to 0" fat, select, cooked, braised|198|33.9|5.92|0.0|56.0|279
Beef, round, tip round, roast, separable lean and fat, trimmed to 0" fat, all grades, raw|151|20.5|7.01|0.0|55.0|318
Beef, round, top round steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled|166|30.2|4.11|0.0|78.0|429
Beef, round, top round steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled|158|29.8|3.37|0.0|76.0|438
Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned|270|25.6|17.9|0.0|96.0|328
Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked|241|23.9|15.4|0.0|73.0|241
Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled|202|28.3|9.83|0.0|85.0|389
Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled|187|28.0|8.34|0.0|89.0|394
Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw|139|20.4|6.42|0.0|83.0|338
Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, choice, raw|143|20.4|6.88|0.0|82.0|340
Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|210|27.6|11.1|0.0|85.0|379
Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw|123|21.6|4.09|0.0|73.0|399
Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, choice, raw|125|21.4|4.35|0.11|74.0|408
Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, select, raw|121|21.9|3.7|0.0|71.0|386
Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, all grades, raw|215|20.0|14.4|0.0|52.0|283
Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, all grades, cooked|259|26.1|16.6|0.0|50.0|271
Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, raw|224|19.8|15.4|0.0|50.0|276
Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, cooked|268|25.8|17.7|0.0|49.0|265
Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, select, raw|193|19.1|12.4|0.0|51.0|279
Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised|289|28.8|18.4|0.0|48.0|232
Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, raw|267|17.6|21.0|0.59|72.0|264
Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised|349|24.4|27.2|0.0|69.0|241
Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8" fat, all grades, raw|244|19.2|18.0|0.0|62.0|290
Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised|295|30.0|18.5|0.0|50.0|243
Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, all grades, raw|248|17.2|19.4|0.0|68.0|271
Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised|341|26.8|25.1|0.0|65.0|233
Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, choice, raw|268|17.0|21.3|0.97|67.0|267
Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted|190|26.4|9.36|0.0|79.0|339
Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, select, cooked, roasted|172|27.0|7.12|0.0|81.0|351
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, raw|306|16.5|26.1|0.0|55.0|272
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled|337|22.4|26.8|0.0|63.0|315
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|351|22.8|28.1|0.0|64.0|305
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled|315|22.7|24.2|0.0|64.0|321
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|330|23.1|25.6|0.0|65.0|310
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, raw|355|16.2|31.7|0.0|53.0|263
Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|386|22.0|32.4|0.0|62.0|310
Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, raw|333|16.0|29.3|0.0|54.0|254
Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled|370|20.9|31.2|0.0|63.0|297
Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|378|22.5|31.3|0.0|63.0|286
Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, raw|295|16.5|24.8|0.0|56.0|266
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, all grades, raw|254|19.3|19.1|0.0|49.0|295
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled|291|25.8|20.0|0.0|53.0|323
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|341|22.5|27.1|0.0|63.0|324
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, choice, raw|263|19.1|20.1|0.0|48.0|293
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|323|22.8|25.0|0.0|64.0|328
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, raw|335|16.7|29.2|0.06|53.0|286
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|354|24.1|27.9|0.0|63.0|332
Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted|411|22.2|35.1|0.0|65.0|323
Beef, round, full cut, separable lean and fat, trimmed to 1/8" fat, select, raw|184|20.6|10.7|0.0|54.0|342
Beef, round, full cut, separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled|218|27.6|11.1|0.0|62.0|395
Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8" fat, all grades, raw|192|20.7|11.5|0.0|56.0|327
Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised|247|32.8|11.9|0.0|43.0|266
Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised|240|32.7|11.2|0.0|43.0|269
Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|212|26.8|10.8|0.0|35.0|219
Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8" fat, all grades, raw|166|21.5|8.24|0.0|58.0|340
Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|208|28.3|9.65|0.0|37.0|227
Beef, round, tip round, separable lean and fat, trimmed to 1/8" fat, all grades, raw|189|19.6|11.7|0.0|58.0|329
Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|219|27.4|11.3|0.0|63.0|367
Beef, round, tip round, separable lean and fat, trimmed to 1/8" fat, choice, raw|199|19.5|12.8|0.0|58.0|326
Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|228|27.3|12.3|0.0|63.0|365
Beef, round, top round, steak, separable lean and fat, trimmed to 1/8" fat, all grades, raw|166|22.1|7.93|0.0|60.0|349
Beef, round, top round, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised|238|34.3|10.1|0.0|45.0|319
Beef, round, top round steak, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled|204|30.7|9.0|0.0|41.0|252
Beef, round, top round, steak, separable lean and fat, trimmed to 1/8" fat, choice, raw|168|21.9|8.19|0.0|57.0|341
Beef, round, top round, steak, separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled|201|30.6|7.73|0.0|41.0|256
Beef, round, top round, separable lean and fat, trimmed to 1/8" fat, prime, raw|173|22.2|8.67|0.0|51.0|371
Beef, round, top round, steak, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|225|31.3|10.1|0.0|61.0|436
Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw|137|20.3|6.21|0.0|86.0|344
Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8" fat, choice, cooked, grilled|294|24.2|21.1|0.0|63.0|240
Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8" fat, all grades, raw|228|20.6|15.5|0.0|52.0|313
Beef, loin, top loin, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, grilled|264|26.4|16.8|0.0|54.0|328
Beef, loin, top loin, separable lean and fat, trimmed to 1/8" fat, choice, raw|237|19.3|17.1|0.0|54.0|302
Beef, short loin, top loin, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|310|25.9|22.1|0.0|64.0|354
Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8" fat, all grades, raw|247|19.6|18.2|0.0|50.0|302
Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled|267|26.5|17.1|0.0|54.0|329
Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|324|23.9|24.6|0.0|57.0|331
Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8" fat, choice, raw|246|19.8|17.9|0.0|50.0|303
Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|316|23.9|23.7|0.0|57.0|331
Beef, tenderloin, separable lean and fat, trimmed to 1/8" fat, prime, raw|274|18.2|21.8|0.0|49.0|304
Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|308|25.3|22.2|0.0|59.0|368
Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted|343|24.0|26.7|0.0|55.0|336
Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8" fat, choice, cooked, pan-fried|313|28.8|21.1|0.0|71.0|406
Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8" fat, select, raw|189|20.7|11.1|0.0|53.0|321
Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled|230|27.1|12.7|0.0|57.0|345
Beef, chuck, clod roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted|171|26.0|6.69|0.0|74.0|386
Beef, flank, steak, separable lean and fat, trimmed to 0" fat, select, cooked, broiled|183|27.8|7.15|0.0|58.0|351
Beef, brisket, flat half, separable lean and fat, trimmed to 0" fat, select, cooked, braised|205|33.6|6.77|0.0|57.0|275
Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, select, cooked, broiled|234|28.0|12.7|0.0|59.0|355
Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled|249|27.3|14.7|0.0|56.0|340
Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0" fat, all grades, cooked, roasted|211|26.0|11.1|0.0|53.0|323
Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0" fat, select, raw|157|20.6|7.68|0.0|53.0|321
Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|167|30.0|4.28|0.0|75.0|433
Beef, chuck, mock tender steak, separable lean only, trimmed to 0" fat, choice, cooked, broiled|161|25.7|5.69|0.0|73.0|293
Beef, chuck, mock tender steak, separable lean only, trimmed to 0" fat, select, cooked, broiled|157|26.1|5.02|0.0|68.0|293
Beef, flank, steak, separable lean and fat, trimmed to 0" fat, all grades, raw|155|21.2|7.17|0.0|54.0|328
Beef, flank, steak, separable lean and fat, trimmed to 0" fat, select, raw|145|21.2|6.06|0.0|54.0|326
Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, all grades, raw|137|20.6|6.01|0.0|85.0|357
Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, choice, raw|139|20.7|6.21|0.0|85.0|332
